AOD,AE,RSDN,Temp,Dew,RH,MaxWS,PBLH,Visibility,DOY,PM10
0.46159,1.1693,226.29,11.814,-0.54974,46.77,8.6646,1038.1,27926,-0.33752,103
0.16176,0.54301,309.95,18.957,4.3119,41.516,7.3621,1366.5,28508,0.13728,100
0.60123,0.64543,250.32,16.85,-0.4236,34.899,6.1966,1432.9,28946,-0.085965,103.4416322
0.53739,0.79067,270.15,16.158,-0.80121,34.305,5.2917,1520.7,29045,-0.085965,107
0.54425,0.94323,283.32,24.046,15.797,62.462,7.1356,1049.7,25700,0.69794,111
0.57663,0.46537,211.95,12.938,1.9002,53.578,7.3985,441.1,26366,-0.43278,114
0.32481,0.53985,227.39,11.403,-4.9108,35.901,5.2173,671.62,28872,-0.50867,97
0.48238,0.22287,317.21,23.588,12.492,50.402,17,1523.8,28184,0.44823,118.6028125
0.15344,0.52871,300.42,21.686,6.4868,40.787,5.5488,1042.9,28575,0.17083,104.2139649
0.94129,1.402,224.84,15.348,11.189,77.384,12.508,345.4,23491,0.11988,95
0.55746,0.40521,259.27,14.653,0.12928,43.247,7.0933,674.86,28127,-0.23803,97.6085484
0.26911,0.26458,305,18.586,4.67,43.628,7.585,1018.5,28301,0.13728,99.0858811
0.64584,0.54932,205.05,15.106,-1.8664,34.583,7.9313,961.81,28970,-0.43278,97.4212511
0.26412,0.35544,233.41,15.455,-0.19946,39.784,4.6221,893.14,28449,-0.44823,105.9687624
0.44515,0.2902,311.46,21.651,5.1803,38.01,6.2561,1240.8,28753,0.33664,93
0.3464,0.23554,251.29,18.389,-0.60718,29.878,7.3375,1284.2,29295,-0.23803,111.4306536
0.071082,0.62991,333.05,21.103,11.286,58.31,7.758,339.65,24022,0.63543,103.7692613
0.65089,0.55189,249.82,15.793,1.9715,41.952,7.5944,864.58,28608,-0.085965,105.6262617
0.48528,0.29175,239.01,16.198,-5.2574,29.745,6.3634,1499.8,29091,-0.44823,113
0.34067,0.47885,272.43,16.757,3.1481,45.392,6.3695,1119.5,27821,-0.068615,112
0.35741,0.77536,208.91,15.628,3.4377,49.879,5.1425,682.52,26930,-0.44823,110.9914554
0.9384,1.3818,203.66,12.347,-1.0064,41.865,13.33,1718.3,28650,-0.28772,99.2483731
0.43549,0.46502,247.74,13.393,1.7658,49.657,7.6688,1548.6,27447,-0.27123,106.3879418
0.22118,0.53066,319.81,21.564,10.451,50.497,5.3274,676.46,28069,0.52213,99.9003012
0.35512,0.24283,304.14,19.307,0.70561,30.969,8.2241,922.34,29240,0.15431,105.362596
0.29938,1.2813,253.21,11.93,-6.1702,30.387,9.6314,1026.8,29245,-0.33752,95.1369459
0.50555,1.451,192.53,6.417,3.7058,82.625,9.1951,49.711,23616,-0.66015,103.6921493
0.31962,1.6334,156.04,9.6433,3.0479,64.688,6.516,654.12,26519,-0.67295,110.6578732
0.60539,0.56251,248.78,14.151,-0.44531,44.736,9.1462,1264.5,27204,-0.27123,107.6973345
0.76705,0.26882,284.86,12.493,5.7093,66.148,3.7898,104.25,26494,0.17083,90
0.35377,0.3662,323.43,24.58,14.212,53.493,7.1231,970.16,27788,0.69794,102
0.49994,0.83114,258.03,13.103,2.2151,54.561,6.6152,694.2,26187,-0.085965,98.7711577
0.9413,1.1222,178.97,8.7074,-3.6934,43.47,6.9553,1429.9,28547,-0.35275,100.4770735
0.32784,0.23318,242.08,15.614,-4.3521,33.456,5.3901,1277,28703,-0.44823,93
0.63449,0.52929,208.65,16.758,-0.3375,33.476,8.3341,752.81,29022,-0.22133,101.0613721
0.38698,0.35339,257.68,16.76,3.1984,45.218,6.5715,1131.7,27904,-0.068615,108
0.81888,0.41207,274.29,24.09,7.1868,35.128,8.6621,1330.7,29080,0.18772,96
0.51003,0.80928,255.77,13.215,2.135,53.991,6.6322,733.05,26241,-0.085965,99.3907304
0.35283,0.54274,244.15,13.397,-4.839,33.938,8.592,1214.3,28822,-0.43278,101.670767
0.64847,0.83809,256.89,13.801,-1.5128,43.771,8.6171,990.98,27016,-0.27123,104.7986869
0.52418,0.536,228.44,17.952,-0.20702,30.673,9.605,1125.3,29289,-0.22133,94
0.47748,0.31218,310.53,21.337,5.6423,38.097,6.5424,1026.6,28868,0.17083,103.2237765
0.6415,0.92749,286.42,22.886,5.5996,32.627,8.7261,1127.9,29240,0.17129,90
0.50691,0.23521,237.81,16.068,-5.8861,28.39,6.1621,1573,29190,-0.44823,93
0.44072,0.58363,218.97,15.3,1.31,42.527,7.3578,1170.4,28381,-0.43278,107.0887887
0.39746,0.279,240.69,15.629,-4.0931,33.225,5.6497,1569,28765,-0.44823,100.6599784
0.36594,0.97226,208.88,11.672,2.7765,54.359,5.5705,111.35,28012,-0.50867,111.2917784
0.45906,1.1414,199.95,15.084,3.3659,48.89,5.7711,900.39,27849,-0.44823,104.3119799
0.31918,0.98271,210.29,13.156,-3.9102,33.473,5.2055,638.81,29085,-0.50867,114
0.32663,0.4005,291.13,21.056,5.4194,38.767,6.1008,1108.8,28790,0.17083,99.7240265
0.65467,0.34388,267.96,16.987,-1.1446,33.027,7.3991,980.66,28913,-0.23803,101
0.44072,0.58363,220.93,15.297,1.2854,42.308,7.4004,1163.1,28424,-0.43278,104.0746451
0.91111,0.88816,211.25,9.3857,-3.5062,47.661,7.1517,549.02,26606,-0.40045,108.7545302
0.28652,0.53114,312.47,21.065,11.896,55.582,15.36,1080,27913,0.44823,114.3097969
0.57169,0.28582,235.27,13.709,-2.9549,42.803,5.6517,929.19,27313,-0.44823,102.6208824
0.20364,0.43585,288.15,18.21,-0.99367,29.642,5.4144,1208.2,29296,0.15389,116.0655213
0.38047,1.2329,228.86,11.222,-1.8973,44.959,8.4983,769.02,27979,-0.33752,100.7416479
0.46341,0.30896,226.85,17.163,2.4307,39.631,7.4905,774.01,28777,-0.49378,98.8971907
0.51768,0.54238,260.37,16.628,0.19352,36.5,5.3993,1422.1,28862,-0.085965,115.5441146
0.24683,0.58339,330.06,25.288,13.57,49.735,7.1271,1151.6,28095,0.69794,118.301526
0.35312,1.2236,226.76,12.407,-0.6202,44.198,7.7177,1060.1,28310,-0.41612,113
0.51147,0.47547,204.57,18.129,-1.1733,28.747,9.5684,1252.3,29357,-0.22133,108.364196
0.47973,0.45139,269.9,17.918,3.5659,42.903,4.8275,430.25,28331,0.17083,97.6485497
0.30958,0.84938,174.47,14.66,6.0544,57.358,6.9876,980.29,27538,-0.66015,102.0704883
0.5528,0.44441,272.38,20.633,4.4824,36.216,5.5642,689.16,29012,0.17083,106.361349
0.4221,0.53997,227.17,15.999,-0.63254,34.396,7.8783,1216.6,29068,-0.43278,96.4194828
0.31135,0.29583,304.67,18.243,4.7548,45.061,7.4899,853.79,28078,0.13728,105.1599609
0.63117,1.1289,245.03,16.974,2.8217,39.82,6.8846,1808.6,28855,0.1031,100.9017398
0.077319,0.60862,323.02,23.427,4.4828,30.278,6.5683,1706.9,29308,0.17129,98
0.2375,0.23744,202.36,5.6622,-7.3881,42.099,7.3649,1254,28504,-0.69946,109.6144733
0.54177,0.58753,260.55,15.958,-0.89925,34.29,5.3218,1501.6,29059,-0.085965,96.8570974
0.43801,0.50747,299.83,18.901,12.021,64.113,12.86,750.93,27104,0.44823,90
0.20487,0.29342,195.76,4.2903,-6.5227,48.318,7.3317,1178.6,28140,-0.69946,106.6753553
1.1978,0.98866,214.37,17.776,8.2025,55.509,9.3438,1298.9,27399,-0.085731,118.4851863
0.63858,0.53339,204.4,15.302,-1.6198,34.943,7.9192,986.75,28947,-0.43278,96
0.6038,0.41675,294.44,17.273,1.8422,41.017,7.3667,769.98,28175,0,95.1268245
0.31812,0.55979,215.7,10.076,0.55429,54.059,11.725,1048.5,27473,-0.38467,107.2165197
0.25794,0.61881,300.41,11.931,1.7836,54.781,10.597,455.94,26516,0.017213,97.3939871
0.47922,0.45997,249.56,20.665,5.0969,38.367,6.4192,785.68,28846,0.17083,103.5681724
0.24238,0.29735,310.68,11.749,-2.5644,38.77,14.402,1807.9,28838,0.051479,104.9799824
0.7042,0.39381,285.32,20.5,4.0188,35.648,5.3394,662.52,29028,0.17083,105.3740921
0.34079,0.54027,243.59,13.395,-4.8098,34.036,8.6034,1208.8,28809,-0.43278,100
0.24863,1.3093,302.76,25.055,10.383,44.781,9.4653,1278.7,27902,0.66163,93
1.2196,1.1197,264.78,24.322,14.746,56.608,7.3126,1217,27362,0.64716,102.5120426
0.33861,0.45566,312.57,21.08,5.7411,39.455,6.0943,1110.5,28748,0.17083,116.1034582
0.51933,0.26887,281.58,23.485,7.0858,37.895,7.8132,1164,28810,0.18772,114.2533358
0.32315,0.50605,297.06,15.892,5.9064,57.582,6.9763,502.63,25894,0.13728,103.8417794
0.5712,0.24668,275.65,18.971,1.9386,35.704,5.3775,510.76,28909,0.17083,102.7270319
0.26555,0.80876,226,8.6554,-5.0349,39.318,9.2103,1208.7,28835,-0.5667,103.8272761
0.81727,0.36167,188.93,17.85,2.4448,38.575,7.1147,650.12,28778,-0.49378,107.4022338
0.2153,0.40058,286.2,18.142,-1.1774,29.354,5.4341,1190,29311,0.15389,109
0.11865,0.62926,306.17,13.665,-2.4816,35.633,12.753,1223.1,28955,0.017213,100.0902047
0.24347,0.30242,307.87,19.084,3.9004,39.907,7.3876,1576.3,28656,0.13728,93.5
0.32202,0.62427,182.59,13.388,5.4384,60.445,6.6642,830.62,26752,-0.66015,110.5284298
0.3722,0.23857,318.93,17.811,12.099,70.076,17.558,406.23,25552,0.44823,113.1779402
0.17021,0.39125,277.68,19.885,2.5051,37.085,6.9565,1906.7,28627,-0.11988,95
0.050859,0.63132,311.5,18.285,0.27106,33.225,7.0354,1200.3,29060,0.15389,118.0959578
0.17915,0.61306,316.72,19.776,5.0955,40.204,5.0544,926.79,28751,0.17083,119.5302078
0.22329,0.39314,306.63,18.764,4.4444,42.129,7.0526,1200.1,28481,0.13728,113
0.46914,0.23932,279.57,20.721,3.4559,35.046,5.222,721.98,28997,0.17083,101.4886038
0.23119,0.47972,207.24,5.7919,-4.1678,51.761,6.0008,904.64,27672,-0.69946,96
0.51479,0.38095,279.25,16.367,5.8123,53.492,9.6819,1474,27048,-0.11988,115.9811261
0.84324,0.37143,210.85,16.391,0.25598,35.896,8.0859,650.2,28857,-0.22133,105.1952999
1.1985,0.39004,311.13,21.61,8.2953,44.008,7.4563,1162.7,28548,0.38467,96
0.38348,0.47054,286.17,20.979,5.4796,38.905,6.2114,1110.4,28789,0.17083,97.7872364
0.52979,0.53526,238.14,15.072,6.7735,60.541,11.088,845.24,26146,-0.11988,100.1253767
0.91111,0.88816,210.59,9.249,-3.3069,48.822,7.1368,538.07,26230,-0.40045,109
0.83166,0.47725,202.86,10.375,0.028788,55.55,6.2531,367.83,27033,-0.43278,119.7400294
0.46314,0.82027,273.08,16.199,0.016935,36.561,4.9374,1430.5,28886,-0.085965,97.9306787
0.39202,0.22498,244.94,13.567,-3.3902,43.499,5.6311,1568.1,23826,-0.44823,116
0.55919,0.28867,263.21,19.34,-0.74385,31.772,7.0226,1269.1,28912,-0.23803,91
0.53027,0.59599,260.76,17.956,3.5626,42.765,8.4629,1171.8,28260,-0.068615,113.184806
0.53347,1.1246,242.63,11.806,-1.0028,45.639,8.3893,1165.8,27887,-0.33752,104.2535011
0.44944,0.87023,232.67,11.577,-2.0701,43.473,8.6526,902.49,28170,-0.33752,95
0.72992,0.34235,225.49,15.365,0.89539,45.927,8.6762,1545.2,26653,-0.27123,118.5759958
0.31015,0.26077,305.27,15.289,0.44105,37.947,11.197,1983.8,28923,0.051479,105.8227545
0.3082,0.23201,328.83,22.81,12.511,52.265,17.832,1037.8,28132,0.44823,114.5221481
0.94032,1.3617,206.18,12.426,-0.98687,41.761,13.135,1734.6,28653,-0.28772,104
0.17413,0.36731,337.61,25.64,10.66,41.92,8.4792,1317,28530,0.63543,102.7762067
0.32152,0.54674,311.19,20.598,11.791,56.663,14.492,866.74,27838,0.44823,109.7532183
0.52859,0.74875,224.83,12.191,-0.34821,46.111,8.8859,1196,28053,-0.33752,105.7057383
0.24347,0.30242,307.87,19.084,3.9004,39.907,7.3876,1576.3,28656,0.13728,113.6623689
0.76213,0.65064,247.55,15.565,2.3744,43.242,6.5452,705.45,28548,-0.085965,117.1566318
0.30436,0.44549,218.98,11.472,-3.7748,39.08,5.3358,681.66,28613,-0.50867,107.5542884
0.4516,1.1544,225.6,11.799,-0.78855,46.182,8.6778,1026,27974,-0.33752,104.22948
0.50726,0.26136,234.37,14.664,-3.737,38.567,5.2048,1096,28021,-0.44823,114.1717355
0.50523,0.524,288.43,16.999,1.8074,42.166,7.2675,736.22,27979,0,98
0.076504,0.63404,271.58,11.449,6.6247,73.556,16.735,644.07,24456,0.034328,111
0.15253,0.62343,326.72,26.146,8.68,34.611,6.878,1595.6,29065,0.56534,91
0.44843,0.48262,295.93,19.712,11.707,59.572,13.538,735.6,27585,0.44823,99
0.64111,0.7632,257.35,13.72,-1.549,43.87,8.4698,928.26,26985,-0.27123,119.069811
0.30364,0.53734,225.87,11.46,-4.7304,35.272,5.2426,635.52,28968,-0.50867,94
0.61712,0.49036,213.7,17.532,-0.24051,31.066,8.8579,881.03,29283,-0.22133,108.7382416
0.44421,0.60837,295.34,18.393,4.6764,44.651,7.2087,883.6,28059,0.13728,99
0.14183,0.40743,199.4,5.4299,-6.9307,44.872,7.1782,1252.8,28194,-0.69946,110.3103921
0.33389,0.60257,319.19,24.42,14.038,53.186,7.2597,965.05,27912,0.69794,112.0831308
0.44823,0.3032,273.61,20.68,4.815,36.774,5.5933,693.82,28991,0.17083,116.8336339
0.45733,0.6085,249.87,12.178,2.9753,59.58,6.2056,376.5,25683,-0.085965,112
0.20381,0.45249,306.99,18.785,4.3829,41.841,7.0486,1223.3,28514,0.13728,114.8402058
0.32202,0.62427,185.76,14.064,5.541,57.889,6.8087,883.4,27273,-0.66015,116.1609677
0.37128,0.8849,228.18,12.186,-3.3724,39.237,6.6619,980.38,28483,-0.30411,100.6472546
1.1903,1.0248,213.25,17.545,8.1975,56.12,9.0729,1276.2,27363,-0.085731,117.2836495
0.39821,0.57404,219.94,15.234,-1.0019,35.793,7.13,1051.9,28954,-0.43278,115.2855644
0.44544,0.30851,232.92,12.885,-2.4471,47.381,5.2169,848.52,26551,-0.44823,105
0.57161,0.57904,253.3,16.46,-0.29215,36.614,6.1662,1373.7,28748,-0.085965,102.6878408
0.78271,0.49112,220.24,14.727,3.0001,49.861,8.1224,564.97,27820,-0.22133,106.7408577
0.61417,0.25838,307,21.875,8.6367,48.966,8.2673,1421,26892,0.40149,91
1.4429,0.76843,223.33,18.66,7.7875,48.927,8.665,894.15,28398,-0.085731,116
0.50251,0.51838,265.21,23.036,8.612,40.193,7.055,1380.7,28854,0.40045,100
0.94755,1.1347,196.38,14.867,1.8959,43.231,14.091,1389.5,28603,-0.28772,104.1903884
0.4296,0.60135,218.33,15.273,-0.78123,37.116,7.0298,1083,28772,-0.43278,116.4113807
0.65096,0.90984,231.45,16.369,0.85312,35.209,6.8028,1176,29122,-0.30492,90
0.57343,1.1838,240.11,11.901,-2.061,42.284,9.1676,1215.7,28360,-0.33752,109.4690419
0.33324,0.35594,304.65,19.239,4.8556,50.464,7.8089,1050,27467,0.17129,106.0146948
0.70852,0.54336,251.11,13.851,7.7706,69.241,9.7122,378.86,24522,-0.11988,107.1353374
0.36762,0.69845,215,15.576,3.4234,49.776,4.9682,644.82,27035,-0.44823,97
0.47718,0.59221,317.14,22.522,15.945,68.986,7.3407,638.15,23338,0.69794,116.0128127
0.34367,0.23875,240.41,15.548,-4.0703,33.978,5.4909,1264.2,28665,-0.44823,102
0.55353,0.25375,220.84,11.724,-0.29904,53.136,7.9141,688.05,25392,-0.27123,110.4740854
0.55192,0.9779,243.6,14.202,0.37504,43.17,7.1607,1402.8,28265,-0.1031,107.6392906
0.71125,1.2853,271.11,17.681,2.6091,37.812,10.555,1038.9,28930,0.1031,96
0.32058,0.2741,243.5,14.162,-1.2822,44.334,5.8459,1318.8,25059,-0.44823,111
0.52151,0.53075,262.94,16.595,0.19138,36.537,5.3496,1423.4,28861,-0.085965,112
0.3278,1.6779,262.2,20.876,10.916,56.909,10.645,752.23,26224,0.11988,92
0.39264,0.24853,317.43,23.627,12.57,50.648,17.643,1556,28149,0.44823,104.3303743
0.53366,1.0253,203.03,9.4939,-8.1668,31.364,15.686,1629,29169,-0.60848,94
0.50274,0.50684,219.45,15.638,0.043244,37.423,8.2616,828.96,28869,-0.43278,118.9235936
0.35819,0.48521,336.74,24.686,13.877,52.203,7.1244,945.58,27951,0.69794,102.2707232
0.47315,0.66194,258.43,15.812,1.5897,45.483,8.0353,1659.8,27245,-0.27123,109
0.34976,0.54272,284.84,21.069,5.3962,38.589,6.0543,1078.4,28802,0.17083,104
0.052399,0.63311,290.95,18.127,-1.2788,30.259,5.2582,1191.5,29232,0.15389,95.2334976
0.44149,1.2144,229.79,11.749,-0.61729,46.768,8.6309,1008.1,27921,-0.33752,105.2748521
0.22407,1.1338,252.46,15.354,-5.9868,24.038,12.072,931.48,29516,-0.33752,117.005163
0.207,0.42629,289.55,18.242,-0.9614,29.629,5.4857,1206.9,29297,0.15389,114
0.26817,1.4367,323.7,24.78,13.925,52.776,8.3314,1092.1,27550,0.69794,116.8215697
0.80804,0.49429,220.28,18.182,1.2133,33.08,9.0065,876.5,29176,-0.22133,104.901044
0.1901,1.6302,234.25,12.446,7.6397,73.67,15.19,756.38,24486,0.034328,109.7083489
0.81194,0.26626,227.05,14.603,2.2585,50.434,7.5426,799.72,26841,-0.28848,114.8977889
0.38179,0.44195,335.35,24.576,13.906,52.591,7.0507,903.25,27927,0.69794,98.5587989
0.71892,1.0707,257.1,16.329,0.024273,36.077,7.371,1451.8,28934,-0.085965,98
0.31705,0.87462,207.8,15.624,3.3772,49.8,5.1397,689.2,26897,-0.44823,109.1392124
0.46597,0.83082,274.48,16.153,-0.075072,36.409,4.9345,1431.5,28898,-0.085965,105.2491524
0.5504,0.20101,306.97,21.894,4.9088,37.201,6.1838,1151.2,28784,0.33664,102
0.29146,0.25446,239.09,14.933,-0.081761,43.198,5.3548,757.06,27640,-0.44823,107
0.50109,0.25805,273.36,20.46,1.4753,30.411,5.4781,639.29,29275,0.17083,106.5616758
0.36992,0.29812,238.83,15.728,-4.5597,33.137,5.2754,1237.3,28710,-0.44823,119
0.51045,0.80836,258.03,13.549,1.9774,52.111,6.8425,761.01,26560,-0.085965,96.4980622
0.48882,0.79885,230.96,12.197,1.1888,49.764,7.0403,902.22,27913,-0.41612,97.2193268
0.32127,0.28858,301.03,18.409,4.6496,44.192,7.4982,878.53,28213,0.13728,103.7758349
0.25568,0.61644,309.69,21.455,9.2238,48.298,5.8148,583.97,28067,0.52213,93
0.40364,0.5442,229.75,15.232,-0.9383,35.908,7.1242,1064.6,28949,-0.43278,119.7409651
0.60941,0.55812,237.55,15.099,6.8118,60.808,10.851,743.46,25840,-0.11988,117.1470464
0.49802,0.95709,227.37,12.639,0.0028291,45.269,7.5156,1151.3,28242,-0.41612,118.392592
0.64111,0.7632,257.35,13.72,-1.549,43.87,8.4698,928.26,26985,-0.27123,105.3919176
0.55525,0.24678,283.78,20.184,2.2386,32.407,5.4662,593.4,29182,0.17083,102.7917387
0.34282,0.28811,334.03,23.305,12.618,51.327,19.355,1390.4,28163,0.44823,117.565201
0.64944,0.61085,229.23,15.214,-0.83895,37.421,7.2707,1092.8,28678,-0.43278,119.7442244
0.44328,1.0134,228.14,12.697,-2.5276,38.364,8.8996,1274.2,28740,-0.33752,107
0.72928,0.60063,217.7,15.813,-3.3477,29.797,6.6425,843.69,29266,-0.50867,107.1318514
0.48811,0.54976,220.44,11.845,-3.2697,40.525,6.6601,743.5,28311,-0.30411,106.0055172
1.0149,1.1373,173.83,16.153,0.82283,37.49,13.163,1575.7,28916,-0.28772,105
0.16273,0.47344,338.73,25.683,10.663,41.774,8.3875,1321.1,28546,0.63543,106.7449924
0.31102,0.40017,314.23,20.19,5.1603,39.424,5.4756,806.05,28783,0.17083,102
0.56263,0.47422,244,12.164,-1.029,50.637,7.6058,663.98,25604,-0.27123,108.6101458
1.5384,0.83239,215.78,18.584,7.6631,48.788,8.8105,884.29,28405,-0.085731,116.7130168
0.092426,0.6161,321.17,19.645,-0.27651,28.429,8.2258,1061.5,29360,0.15431,90
0.32797,0.28117,334.87,23.274,12.76,51.887,19.202,1354.5,28124,0.44823,105.7749579
0.61076,0.38217,262.13,18.888,-0.076608,37.316,7.9995,1270,27819,-0.23803,108.9869628
0.932,0.32675,274.95,17.866,1.4197,36.882,7.6967,752.4,28832,0,101
0.37853,0.23875,316,18.318,12.219,68.292,17.727,428.87,25959,0.44823,111.2560035
0.66204,0.53533,233.47,12.731,-2.9548,37.854,9.1242,1088.6,28720,-0.33752,108.6999736
0.48566,0.83994,257.21,13.892,-1.6718,43.071,8.8209,1114.7,27237,-0.27123,105.7863813
0.35167,0.24654,302.18,19.334,0.67229,30.793,8.2007,931.75,29251,0.15431,107
0.47243,0.55994,258.21,13.907,1.1046,48.206,9.0362,1369.1,27029,-0.27123,101.6767752
0.23457,0.45527,238.18,15.077,-0.53307,41.269,6.121,875.86,28017,-0.43278,105.2246282
0.49759,0.26524,223.46,17.317,1.2131,36.219,7.2574,753.95,28970,-0.49378,113.8335532
0.28745,0.38698,262.36,16.672,6.3192,55.632,9.675,1195,25643,-0.11988,111.0790648
0.14569,0.54078,285.64,18.11,-1.2096,29.367,5.3628,1191.2,29310,0.15389,109.0441518
0.32692,0.3065,307.09,22.326,12.948,55.377,13.916,811.88,27853,0.44823,99.7255767
0.43188,0.59562,252.17,13.964,-1.3475,43.071,9.3442,1218.7,27489,-0.27123,106.9412474
0.67436,0.85125,229.24,11.562,-0.034837,48.176,9.6702,1171.1,27900,-0.38467,97.9310067
1.667,0.53865,240.56,15.03,-3.0989,31.838,5.9498,1138.5,29157,-0.33752,93
0.22811,0.6663,222.84,16.584,1.0355,41.641,6.8236,981.29,27999,-0.43278,113.4802872
0.16637,0.39007,324.26,26.11,6.5717,35.555,8.9518,1415.1,28655,0.63543,97
0.50382,0.52616,289.4,16.978,1.9109,42.396,7.2622,734.69,27968,0,104.915224
0.36254,0.834,189.07,13.717,5.9442,60.805,6.9437,825.47,26910,-0.66015,98.5436087
0.81834,0.94368,180.56,9.9317,-2.3087,48.264,7.4085,691.39,27052,-0.40045,92
0.48963,0.27255,225.69,17.273,1.6109,37.269,7.3391,754.86,28914,-0.49378,113.7673638
0.46721,0.38915,286.36,16.088,6.0256,56.916,5.624,420.44,26986,0.17083,93
2.0349,1.2769,230.33,18.302,7.1132,50.546,8.4011,740.74,27904,0.13728,102.1631691
0.48128,0.28056,281.84,20.471,4.0439,35.608,5.3265,652.96,29039,0.17083,109.7332283
0.35927,0.54213,340.28,24.578,13.911,52.592,7.0408,917.11,27929,0.69794,105.4878427
0.8048,1.1818,285.59,25.456,13.367,47.983,7.885,1234.7,28324,0.64716,99.4530421
0.44134,0.54721,230.21,10.133,-2.6701,46.021,5.7736,721.48,28252,-0.30411,91
0.39109,0.22499,245.13,13.582,-3.3378,43.534,5.6153,1549.7,23894,-0.44823,119.379787
0.42652,0.6356,343.93,24.636,13.905,52.399,7.0628,959.07,27943,0.69794,111.6445366
0.60053,0.84461,230.01,11.042,1.958,57.533,8.3635,834.37,26050,-0.33752,110.934163
0.3976,0.6255,342.81,24.634,13.899,52.399,7.0727,945.21,27941,0.69794,109.5499242
0.36544,0.53721,297.59,19.8,12.01,60.446,14.232,794.97,27502,0.44823,108.1919298
0.37376,0.4258,230.06,15.561,-2.8771,37.11,4.7601,1167.4,28304,-0.44823,101
0.65196,0.38901,254,18.321,-1.9688,26.78,7.4092,1062.3,29447,-0.23803,109
0.17017,0.5353,318.57,18.866,8.8913,56.927,6.2538,467.19,26585,0.25467,92
0.43602,0.28719,238.27,15.521,-4.3767,34.231,5.2576,1207.7,28573,-0.44823,114.1068678
0.44394,0.37504,244.74,13.066,1.4704,45.52,10.048,983.19,28571,-0.30492,119.1039875
0.46946,0.64876,243.55,24.281,15.617,59.351,7.4552,955.08,27273,0.71014,100.831787
0.99448,0.97881,201.13,10.488,-0.81517,47.551,6.6426,855.67,28224,-0.40045,104.0575759
0.54867,0.52991,299.23,18.226,12.123,71.297,8.0679,620.99,23781,0.49378,99
0.38144,0.58346,274.33,17.893,-0.083347,31.682,5.9153,1203.4,29219,-0.23803,107.2971826
0.45297,0.84946,273.65,17.088,5.8124,54.461,6.2692,1021.2,26460,-0.23803,118.2577679
0.89428,1.1599,236.91,21.164,6.0122,37.346,15.705,1466.3,29020,0.25467,104
0.37733,0.44755,229.66,12.516,2.7724,58.043,6.9508,597.81,26394,-0.43278,110.584628
0.54576,0.56522,259.22,13.647,-1.7337,43.654,8.419,924.34,27006,-0.27123,117.9496538
0.48951,0.89373,297.33,20.024,11.159,56.888,8.1643,999.77,27754,0.40149,103.7246654
0.40882,0.33792,280.95,20.551,4.693,37.111,5.3633,684.27,28952,0.17083,118.0285321
0.46573,0.23906,300.3,23.106,13.087,53.157,14.747,1086.8,28084,0.44823,109.2199594
1.3489,0.94392,210.4,15.851,4.7192,49.916,8.7578,2081.3,27964,-0.085731,105.1914904
0.3928,1.2283,331.88,25.178,13.712,50.401,7.0932,1165.4,28061,0.69794,93
0.16514,0.55041,236.39,15.694,-4.3007,33.57,5.2833,1236.3,28680,-0.44823,102.8591048
0.44929,1.1647,333.6,24.869,13.883,51.666,7.133,1091.7,27993,0.69794,107.9807194
0.36885,0.45068,295.28,16.172,5.7396,56.076,7.0143,546.75,26135,0.13728,110.2094197
0.46634,0.239,298.41,23.105,13.117,53.259,14.695,1071.2,28077,0.44823,110
1.1075,1.0761,220.27,19.107,9.6292,58.044,9.1315,1406.2,25903,-0.10282,105.2846325
0.2154,0.52279,237.78,15.697,-4.3933,33.404,5.2907,1233.8,28694,-0.44823,108.4271435
0.34211,0.54043,243.31,13.434,-4.6709,34.506,8.6501,1206.7,28760,-0.43278,99.8839867
0.35268,0.35789,292.81,21.068,5.4783,38.906,6.0459,1096.7,28778,0.17083,108.3949524
0.51914,0.27403,315.14,21.652,5.6168,38.609,6.3393,1259.6,28746,0.33664,99.315514
0.29941,0.40295,317.16,19.669,4.0788,36.466,6.0048,1031.1,29040,0.17083,114.7209428
